timestamp,Price/TH (Under 19 TH/s),Price/TH (19-25 TH/s),Price/TH (25-38 TH/s),Price/TH (38-68 TH/s),Price/TH (Above 68 TH/s),BTC Price (USD)
2020-04-15 00:00:00+00:00,,,22.74,17.85,5.48,6621.24
2020-04-14 00:00:00+00:00,,,22.74,17.85,5.48,6868.7
2020-04-13 00:00:00+00:00,,,22.74,17.85,5.48,6837.91
2020-04-12 00:00:00+00:00,,,24.22,17.85,5.7,6903.79
2020-04-11 00:00:00+00:00,,,24.22,17.85,5.7,6876.83
2020-04-10 00:00:00+00:00,,,24.22,17.85,5.7,6858.92
2020-04-09 00:00:00+00:00,,,24.22,17.85,5.7,7283.54
2020-04-08 00:00:00+00:00,,,24.22,17.85,5.7,7361.28
2020-04-07 00:00:00+00:00,,,24.22,17.85,5.7,7197.32
2020-04-06 00:00:00+00:00,,,24.22,17.85,5.7,7329.9
2020-04-05 00:00:00+00:00,,,25.76,18.33,5.17,6772.78
2020-04-04 00:00:00+00:00,,,25.76,18.33,5.17,6856.99
2020-04-03 00:00:00+00:00,,,25.76,18.33,5.17,6734.1
2020-04-02 00:00:00+00:00,,,25.76,18.33,5.17,6794.09
2020-04-01 00:00:00+00:00,,,25.76,18.33,5.17,6642.92
2020-03-31 00:00:00+00:00,,,25.76,18.33,5.17,6410.44
2020-03-30 00:00:00+00:00,,,25.76,18.33,5.17,6394.38
2020-03-29 00:00:00+00:00,,,27.16,19.35,6.76,5881.42
2020-03-28 00:00:00+00:00,,,27.16,19.35,6.76,6236.65
2020-03-27 00:00:00+00:00,,,27.16,19.35,6.76,6359.11
2020-03-26 00:00:00+00:00,,,27.16,19.35,6.76,6737.36
2020-03-25 00:00:00+00:00,,,27.16,19.35,6.76,6677.43
2020-03-24 00:00:00+00:00,,,27.16,19.35,6.76,6744.72
2020-03-23 00:00:00+00:00,,,27.16,19.35,6.76,6467.31
2020-03-22 00:00:00+00:00,,,28.75,20.86,7.38,5816.19
2020-03-21 00:00:00+00:00,,,28.75,20.86,7.38,6186.98
2020-03-20 00:00:00+00:00,,,28.75,20.86,7.38,6208.36
2020-03-19 00:00:00+00:00,,,28.75,20.86,7.38,6162.37
2020-03-18 00:00:00+00:00,,,28.75,20.86,7.38,5393.04
2020-03-17 00:00:00+00:00,,,28.75,20.86,7.38,5312.64
2020-03-16 00:00:00+00:00,,,28.75,20.86,7.38,5028.97
2020-03-15 00:00:00+00:00,,,28.75,24.37,7.89,5361.3
2020-03-14 00:00:00+00:00,,,28.75,24.37,7.89,5172.06
2020-03-13 00:00:00+00:00,,,28.75,24.37,7.89,5578.6
2020-03-12 00:00:00+00:00,,,28.75,24.37,7.89,4800.0
2020-03-11 00:00:00+00:00,,,28.75,24.37,7.89,7934.52
2020-03-10 00:00:00+00:00,,,28.75,24.37,7.89,7894.56
2020-03-09 00:00:00+00:00,,,28.75,24.37,7.89,7929.87
2020-03-08 00:00:00+00:00,,,29.57,24.55,8.58,8033.31
2020-03-07 00:00:00+00:00,,,29.57,24.55,8.58,8886.66
2020-03-06 00:00:00+00:00,,,29.57,24.55,8.58,9131.88
2020-03-05 00:00:00+00:00,,,29.57,24.55,8.58,9054.68
2020-03-04 00:00:00+00:00,,,29.57,24.55,8.58,8750.87
2020-03-03 00:00:00+00:00,,,29.57,24.55,8.58,8760.07
2020-03-02 00:00:00+00:00,,,29.57,24.55,8.58,8915.24
2020-03-01 00:00:00+00:00,,,29.54,27.36,8.53,8531.88
2020-02-29 00:00:00+00:00,,,29.54,27.36,8.53,8523.61
2020-02-28 00:00:00+00:00,,,29.54,27.36,8.53,8692.91
2020-02-27 00:00:00+00:00,,,29.54,27.36,8.53,8823.21
2020-02-26 00:00:00+00:00,,,29.54,27.36,8.53,8785.25
2020-02-25 00:00:00+00:00,,,29.54,27.36,8.53,9315.84
2020-02-24 00:00:00+00:00,,,29.54,27.36,8.53,9656.13
2020-02-23 00:00:00+00:00,,,29.71,26.83,8.73,9936.4
2020-02-22 00:00:00+00:00,,,29.71,26.83,8.73,9650.86
2020-02-21 00:00:00+00:00,,,29.71,26.83,8.73,9677.05
2020-02-20 00:00:00+00:00,,,29.71,26.83,8.73,9596.42
2020-02-19 00:00:00+00:00,,,29.71,26.83,8.73,9593.79
2020-02-18 00:00:00+00:00,,,29.71,26.83,8.73,10164.71
2020-02-17 00:00:00+00:00,,,29.71,26.83,8.73,9706.0
2020-02-16 00:00:00+00:00,,,28.86,22.66,8.58,9917.27
2020-02-15 00:00:00+00:00,,,28.86,22.66,8.58,9904.72
2020-02-14 00:00:00+00:00,,,28.86,22.66,8.58,10344.36
2020-02-13 00:00:00+00:00,,,28.86,22.66,8.58,10229.63
2020-02-12 00:00:00+00:00,,,28.86,22.66,8.58,10326.46
2020-02-11 00:00:00+00:00,,,28.86,22.66,8.58,10223.08
2020-02-10 00:00:00+00:00,,,28.86,22.66,8.58,9851.83
2020-02-09 00:00:00+00:00,,,28.3,22.66,8.47,10151.75
2020-02-08 00:00:00+00:00,,,28.3,22.66,8.47,9895.05
2020-02-07 00:00:00+00:00,,,28.3,22.66,8.47,9813.73
2020-02-06 00:00:00+00:00,,,28.3,22.66,8.47,9772.0
2020-02-05 00:00:00+00:00,,,28.3,22.66,8.47,9612.04
2020-02-04 00:00:00+00:00,,,28.3,22.66,8.47,9197.02
2020-02-03 00:00:00+00:00,,,28.3,22.66,8.47,9292.24
2020-02-02 00:00:00+00:00,,,27.58,21.55,7.54,9331.51
2020-02-01 00:00:00+00:00,,,27.58,21.55,7.54,9384.61
2020-01-31 00:00:00+00:00,,,27.58,21.55,7.54,9352.89
2020-01-30 00:00:00+00:00,,,27.58,21.55,7.54,9513.21
2020-01-29 00:00:00+00:00,,,27.58,21.55,7.54,9301.53
2020-01-28 00:00:00+00:00,,,27.58,21.55,7.54,9374.21
2020-01-27 00:00:00+00:00,,,27.58,21.55,7.54,8907.57
2020-01-26 00:00:00+00:00,,,27.58,23.91,6.24,8615.0
2020-01-25 00:00:00+00:00,,,27.58,23.91,6.24,8340.58
2020-01-24 00:00:00+00:00,,,27.58,23.91,6.24,8439.0
2020-01-23 00:00:00+00:00,,,27.58,23.91,6.24,8404.52
2020-01-22 00:00:00+00:00,,,27.58,23.91,6.24,8682.36
2020-01-21 00:00:00+00:00,,,27.58,23.91,6.24,8736.03
2020-01-20 00:00:00+00:00,,,27.58,23.91,6.24,8642.35
2020-01-19 00:00:00+00:00,,,28.24,24.59,7.08,8701.7
2020-01-18 00:00:00+00:00,,,28.24,24.59,7.08,8915.96
2020-01-17 00:00:00+00:00,,,28.24,24.59,7.08,8913.28
2020-01-16 00:00:00+00:00,,,28.24,24.59,7.08,8720.01
2020-01-15 00:00:00+00:00,,,28.24,24.59,7.08,8821.41
2020-01-14 00:00:00+00:00,,,28.24,24.59,7.08,8810.01
2020-01-13 00:00:00+00:00,,,28.24,24.59,7.08,8110.34
2020-01-12 00:00:00+00:00,,,28.76,24.78,11.06,8184.98
2020-01-11 00:00:00+00:00,,,28.76,24.78,11.06,8020.01
2020-01-10 00:00:00+00:00,,,28.76,24.78,11.06,8197.02
2020-01-09 00:00:00+00:00,,,28.76,24.78,11.06,7817.76
2020-01-08 00:00:00+00:00,,,28.76,24.78,11.06,8055.98
2020-01-07 00:00:00+00:00,,,28.76,24.78,11.06,8145.28
2020-01-06 00:00:00+00:00,,,28.76,24.78,11.06,7758.0
2020-01-05 00:00:00+00:00,,,28.76,24.01,12.44,7358.75
2020-01-04 00:00:00+00:00,,,28.76,24.01,12.44,7354.11
2020-01-03 00:00:00+00:00,,,28.76,24.01,12.44,7344.96
2020-01-02 00:00:00+00:00,,,28.76,24.01,12.44,6965.71
2020-01-01 00:00:00+00:00,,,28.76,24.01,12.44,7200.85
2019-12-31 00:00:00+00:00,,,28.76,24.01,12.44,7195.23
2019-12-30 00:00:00+00:00,,,28.76,24.01,12.44,7246.0
2019-12-29 00:00:00+00:00,,,29.8,22.28,14.22,7388.24
2019-12-28 00:00:00+00:00,,,29.8,22.28,14.22,7316.14
2019-12-27 00:00:00+00:00,,,29.8,22.28,14.22,7254.74
2019-12-26 00:00:00+00:00,,,29.8,22.28,14.22,7202.0
2019-12-25 00:00:00+00:00,,,29.8,22.28,14.22,7204.63
2019-12-24 00:00:00+00:00,,,29.8,22.28,14.22,7255.77
2019-12-23 00:00:00+00:00,,,29.8,22.28,14.22,7317.09
2019-12-22 00:00:00+00:00,,,32.46,25.1,13.65,7501.44
2019-12-21 00:00:00+00:00,,,32.46,25.1,13.65,7132.75
2019-12-20 00:00:00+00:00,,,32.46,25.1,13.65,7187.83
2019-12-19 00:00:00+00:00,,,32.46,25.1,13.65,7150.3
2019-12-18 00:00:00+00:00,,,32.46,25.1,13.65,7277.83
2019-12-17 00:00:00+00:00,,,32.46,25.1,13.65,6623.82
2019-12-16 00:00:00+00:00,,,32.46,25.1,13.65,6891.72
2019-12-15 00:00:00+00:00,,,,26.2,10.29,7118.59
2019-12-14 00:00:00+00:00,,,,26.2,10.29,7064.05
2019-12-13 00:00:00+00:00,,,,26.2,10.29,7258.48
2019-12-12 00:00:00+00:00,,,,26.2,10.29,7198.08
2019-12-11 00:00:00+00:00,,,,26.2,10.29,7210.0
2019-12-10 00:00:00+00:00,,,,26.2,10.29,7224.13
2019-12-09 00:00:00+00:00,,,,26.2,10.29,7338.64
2019-12-08 00:00:00+00:00,,,,29.09,9.91,7510.11
2019-12-07 00:00:00+00:00,,,,29.09,9.91,7488.21
2019-12-06 00:00:00+00:00,,,,29.09,9.91,7527.47
2019-12-05 00:00:00+00:00,,,,29.09,9.91,7389.0
2019-12-04 00:00:00+00:00,,,,29.09,9.91,7194.32
2019-12-03 00:00:00+00:00,,,,29.09,9.91,7292.71
2019-12-02 00:00:00+00:00,,,,29.09,9.91,7294.28
2019-12-01 00:00:00+00:00,,,,31.53,11.04,7390.89
2019-11-30 00:00:00+00:00,,,,31.53,11.04,7541.89
2019-11-29 00:00:00+00:00,,,,31.53,11.04,7739.68
2019-11-28 00:00:00+00:00,,,,31.53,11.04,7419.49
2019-11-27 00:00:00+00:00,,,,31.53,11.04,7508.52
2019-11-26 00:00:00+00:00,,,,31.53,11.04,7156.14
2019-11-25 00:00:00+00:00,,,,31.53,11.04,7109.57
2019-11-24 00:00:00+00:00,,,,36.26,13.1,6903.28
2019-11-23 00:00:00+00:00,,,,36.26,13.1,7311.57
2019-11-22 00:00:00+00:00,,,,36.26,13.1,7268.23
2019-11-21 00:00:00+00:00,,,,36.26,13.1,7627.74
2019-11-20 00:00:00+00:00,,,,36.26,13.1,8098.01
2019-11-19 00:00:00+00:00,,,,36.26,13.1,8133.64
2019-11-18 00:00:00+00:00,,,,36.26,13.1,8187.17
2019-11-17 00:00:00+00:00,,,,39.82,14.27,8502.4
2019-11-16 00:00:00+00:00,,,,39.82,14.27,8491.02
2019-11-15 00:00:00+00:00,,,,39.82,14.27,8471.73
2019-11-14 00:00:00+00:00,,,,39.82,14.27,8646.68
2019-11-13 00:00:00+00:00,,,,39.82,14.27,8777.12
2019-11-12 00:00:00+00:00,,,,39.82,14.27,8821.94
2019-11-11 00:00:00+00:00,,,,39.82,14.27,8733.27
2019-11-10 00:00:00+00:00,,,,44.65,19.17,9039.47
2019-11-09 00:00:00+00:00,,,,44.65,19.17,8809.41
2019-11-08 00:00:00+00:00,,,,44.65,19.17,8773.73
2019-11-07 00:00:00+00:00,,,,44.65,19.17,9216.2
2019-11-06 00:00:00+00:00,,,,44.65,19.17,9339.05
2019-11-05 00:00:00+00:00,,,,44.65,19.17,9308.66
2019-11-04 00:00:00+00:00,,,,44.65,19.17,9393.35
2019-11-03 00:00:00+00:00,,,,45.88,19.33,9194.71
2019-11-02 00:00:00+00:00,,,,45.88,19.33,9289.52
2019-11-01 00:00:00+00:00,,,,45.88,19.33,9231.61
2019-10-31 00:00:00+00:00,,,,45.88,19.33,9140.85
2019-10-30 00:00:00+00:00,,,,45.88,19.33,9154.72
2019-10-29 00:00:00+00:00,,,,45.88,19.33,9407.62
2019-10-28 00:00:00+00:00,,,,45.88,19.33,9205.14
2019-10-27 00:00:00+00:00,,,,46.68,21.92,9529.93
2019-10-26 00:00:00+00:00,,,,46.68,21.92,9230.0
2019-10-25 00:00:00+00:00,,,,46.68,21.92,8655.02
2019-10-24 00:00:00+00:00,,,,46.68,21.92,7412.41
2019-10-23 00:00:00+00:00,,,,46.68,21.92,7466.62
2019-10-22 00:00:00+00:00,,,,46.68,21.92,8020.0
2019-10-21 00:00:00+00:00,,,,46.68,21.92,8197.27
2019-10-20 00:00:00+00:00,,,,46.09,23.8,8223.35
2019-10-19 00:00:00+00:00,,,,46.09,23.8,7948.01
2019-10-18 00:00:00+00:00,,,,46.09,23.8,7947.01
2019-10-17 00:00:00+00:00,,,,46.09,23.8,8070.58
2019-10-16 00:00:00+00:00,,,,46.09,23.8,7991.74
2019-10-15 00:00:00+00:00,,,,46.09,23.8,8159.29
2019-10-14 00:00:00+00:00,,,,46.09,23.8,8348.2
2019-10-13 00:00:00+00:00,,,,42.92,22.37,8275.01
2019-10-12 00:00:00+00:00,,,,42.92,22.37,8300.09
2019-10-11 00:00:00+00:00,,,,42.92,22.37,8258.5
2019-10-10 00:00:00+00:00,,,,42.92,22.37,8558.03
2019-10-09 00:00:00+00:00,,,,42.92,22.37,8560.74
2019-10-08 00:00:00+00:00,,,,42.92,22.37,8168.39
2019-10-07 00:00:00+00:00,,,,42.92,22.37,8190.09
2019-10-06 00:00:00+00:00,,,,47.33,23.89,7854.25
2019-10-05 00:00:00+00:00,,,,47.33,23.89,8126.19
2019-10-04 00:00:00+00:00,,,,47.33,23.89,8137.13
2019-10-03 00:00:00+00:00,,,,47.33,23.89,8223.96
2019-10-02 00:00:00+00:00,,,,47.33,23.89,8359.94
2019-10-01 00:00:00+00:00,,,,47.33,23.89,8292.44
2019-09-30 00:00:00+00:00,,,,47.33,23.89,8289.34
2019-09-29 00:00:00+00:00,,,,43.8,24.54,8043.82
2019-09-28 00:00:00+00:00,,,,43.8,24.54,8198.81
2019-09-27 00:00:00+00:00,,,,43.8,24.54,8177.91
2019-09-26 00:00:00+00:00,,,,43.8,24.54,8063.73
2019-09-25 00:00:00+00:00,,,,43.8,24.54,8430.05
2019-09-24 00:00:00+00:00,,,,43.8,24.54,8493.14
2019-09-23 00:00:00+00:00,,,,43.8,24.54,9702.25
2019-09-22 00:00:00+00:00,,,,48.15,25.93,10028.87
2019-09-21 00:00:00+00:00,,,,48.15,25.93,9986.39
2019-09-20 00:00:00+00:00,,,,48.15,25.93,10168.59
2019-09-19 00:00:00+00:00,,,,48.15,25.93,10244.29
2019-09-18 00:00:00+00:00,,,,48.15,25.93,10156.99
2019-09-17 00:00:00+00:00,,,,48.15,25.93,10187.82
2019-09-16 00:00:00+00:00,,,,48.15,25.93,10251.31
2019-09-15 00:00:00+00:00,,,,48.25,28.8,10302.01
2019-09-14 00:00:00+00:00,,,,48.25,28.8,10335.02
2019-09-13 00:00:00+00:00,,,,48.25,28.8,10342.06
2019-09-12 00:00:00+00:00,,,,48.25,28.8,10415.01
2019-09-11 00:00:00+00:00,,,,48.25,28.8,10158.33
2019-09-10 00:00:00+00:00,,,,48.25,28.8,10098.15
2019-09-09 00:00:00+00:00,,,,48.25,28.8,10303.12
2019-09-08 00:00:00+00:00,,,,46.31,30.42,10381.18
2019-09-07 00:00:00+00:00,,,,46.31,30.42,10455.88
2019-09-06 00:00:00+00:00,,,,46.31,30.42,10298.73
2019-09-05 00:00:00+00:00,,,,46.31,30.42,10564.49
2019-09-04 00:00:00+00:00,,,,46.31,30.42,10567.02
2019-09-03 00:00:00+00:00,,,,46.31,30.42,10615.28
2019-09-02 00:00:00+00:00,,,,46.31,30.42,10340.0
2019-09-01 00:00:00+00:00,,,,47.28,30.36,9724.98
2019-08-31 00:00:00+00:00,,,,47.28,30.36,9587.47
2019-08-30 00:00:00+00:00,,,,47.28,30.36,9584.54
2019-08-29 00:00:00+00:00,,,,47.28,30.36,9498.44
2019-08-28 00:00:00+00:00,,,,47.28,30.36,9721.0
2019-08-27 00:00:00+00:00,,,,47.28,30.36,10185.05
2019-08-26 00:00:00+00:00,,,,47.28,30.36,10372.25
2019-08-25 00:00:00+00:00,,,,45.38,30.33,10142.69
2019-08-24 00:00:00+00:00,,,,45.38,30.33,10134.35
2019-08-23 00:00:00+00:00,,,,45.38,30.33,10389.55
2019-08-22 00:00:00+00:00,,,,45.38,30.33,10099.88
2019-08-21 00:00:00+00:00,,,,45.38,30.33,10142.57
2019-08-20 00:00:00+00:00,,,,45.38,30.33,10760.51
2019-08-19 00:00:00+00:00,,,,45.38,30.33,10915.54
2019-08-18 00:00:00+00:00,,,,45.47,30.84,10306.78
2019-08-17 00:00:00+00:00,,,,45.47,30.84,10216.02
2019-08-16 00:00:00+00:00,,,,45.47,30.84,10331.54
2019-08-15 00:00:00+00:00,,,,45.47,30.84,10293.93
2019-08-14 00:00:00+00:00,,,,45.47,30.84,10050.37
2019-08-13 00:00:00+00:00,,,,45.47,30.84,10892.71
2019-08-12 00:00:00+00:00,,,,45.47,30.84,11396.08
2019-08-11 00:00:00+00:00,,,,42.77,32.04,11549.97
2019-08-10 00:00:00+00:00,,,,42.77,32.04,11309.31
2019-08-09 00:00:00+00:00,,,,42.77,32.04,11879.99
2019-08-08 00:00:00+00:00,,,,42.77,32.04,11999.77
2019-08-07 00:00:00+00:00,,,,42.77,32.04,11975.03
2019-08-06 00:00:00+00:00,,,,42.77,32.04,11481.69
2019-08-05 00:00:00+00:00,,,,42.77,32.04,11828.8
2019-08-04 00:00:00+00:00,,,,40.83,33.01,10929.23
2019-08-03 00:00:00+00:00,,,,40.83,33.01,10816.86
2019-08-02 00:00:00+00:00,,,,40.83,33.01,10523.75
2019-08-01 00:00:00+00:00,,,,40.83,33.01,10374.99
2019-07-31 00:00:00+00:00,,,,40.83,33.01,10080.53
2019-07-30 00:00:00+00:00,,,,40.83,33.01,9574.21
2019-07-29 00:00:00+00:00,,,,40.83,33.01,9507.64
2019-07-28 00:00:00+00:00,,,,43.27,35.47,9541.54
2019-07-27 00:00:00+00:00,,,,43.27,35.47,9476.52
2019-07-26 00:00:00+00:00,,,,43.27,35.47,9824.0
2019-07-25 00:00:00+00:00,,,,43.27,35.47,9879.87
2019-07-24 00:00:00+00:00,,,,43.27,35.47,9763.28
2019-07-23 00:00:00+00:00,,,,43.27,35.47,9864.91
2019-07-22 00:00:00+00:00,,,,43.27,35.47,10340.31
2019-07-21 00:00:00+00:00,,,,40.73,34.94,10589.45
2019-07-20 00:00:00+00:00,,,,40.73,34.94,10740.23
2019-07-19 00:00:00+00:00,,,,40.73,34.94,10504.29
2019-07-18 00:00:00+00:00,,,,40.73,34.94,10627.16
2019-07-17 00:00:00+00:00,,,,40.73,34.94,9667.92
2019-07-16 00:00:00+00:00,,,,40.73,34.94,9439.59
2019-07-15 00:00:00+00:00,,,,40.73,34.94,10838.72
2019-07-14 00:00:00+00:00,,,,42.48,32.48,10174.18
2019-07-13 00:00:00+00:00,,,,42.48,32.48,11355.76
2019-07-12 00:00:00+00:00,,,,42.48,32.48,11757.22
2019-07-11 00:00:00+00:00,,,,42.48,32.48,11342.89
2019-07-10 00:00:00+00:00,,,,42.48,32.48,12108.37
2019-07-09 00:00:00+00:00,,,,42.48,32.48,12543.41
2019-07-08 00:00:00+00:00,,,,42.48,32.48,12238.6
2019-07-07 00:00:00+00:00,,,,44.82,32.41,11406.24
2019-07-06 00:00:00+00:00,,,,44.82,32.41,11256.49
2019-07-05 00:00:00+00:00,,,,44.82,32.41,10970.73
2019-07-04 00:00:00+00:00,,,,44.82,32.41,11145.67
2019-07-03 00:00:00+00:00,,,,44.82,32.41,11940.0
2019-07-02 00:00:00+00:00,,,,44.82,32.41,10842.85
2019-07-01 00:00:00+00:00,,,,44.82,32.41,10624.93
2019-06-30 00:00:00+00:00,,,,42.32,30.57,10854.1
2019-06-29 00:00:00+00:00,,,,42.32,30.57,11903.13
2019-06-28 00:00:00+00:00,,,,42.32,30.57,12400.63
2019-06-27 00:00:00+00:00,,,,42.32,30.57,11329.99
2019-06-26 00:00:00+00:00,,,,42.32,30.57,13093.8
2019-06-25 00:00:00+00:00,,,,42.32,30.57,11820.86
2019-06-24 00:00:00+00:00,,,,42.32,30.57,11056.59
2019-06-23 00:00:00+00:00,,,,45.51,29.86,10906.07
2019-06-22 00:00:00+00:00,,,,45.51,29.86,10729.5
2019-06-21 00:00:00+00:00,,,,45.51,29.86,10159.86
2019-06-20 00:00:00+00:00,,,,45.51,29.86,9517.12
2019-06-19 00:00:00+00:00,,,,45.51,29.86,9255.49
2019-06-18 00:00:00+00:00,,,,45.51,29.86,9081.55
2019-06-17 00:00:00+00:00,,,,45.51,29.86,9313.96
2019-06-16 00:00:00+00:00,,,,42.57,29.68,8953.33
2019-06-15 00:00:00+00:00,,,,42.57,29.68,8808.7
2019-06-14 00:00:00+00:00,,,,42.57,29.68,8650.0
2019-06-13 00:00:00+00:00,,,,42.57,29.68,8218.54
2019-06-12 00:00:00+00:00,,,,42.57,29.68,8127.64
2019-06-11 00:00:00+00:00,,,,42.57,29.68,7884.9
2019-06-10 00:00:00+00:00,,,,42.57,29.68,7982.75
2019-06-09 00:00:00+00:00,,,,41.49,29.53,7628.13
2019-06-08 00:00:00+00:00,,,,41.49,29.53,7893.62
2019-06-07 00:00:00+00:00,,,,41.49,29.53,7980.53
2019-06-06 00:00:00+00:00,,,,41.49,29.53,7786.7
2019-06-05 00:00:00+00:00,,,,41.49,29.53,7776.5
2019-06-04 00:00:00+00:00,,,,41.49,29.53,7687.03
2019-06-03 00:00:00+00:00,,,,41.49,29.53,8115.82
2019-06-02 00:00:00+00:00,,,,38.71,29.13,8725.98
2019-06-01 00:00:00+00:00,,,,38.71,29.13,8544.07
2019-05-31 00:00:00+00:00,,,,38.71,29.13,8555.0
2019-05-30 00:00:00+00:00,,,,38.71,29.13,8269.54
2019-05-29 00:00:00+00:00,,,,38.71,29.13,8645.68
2019-05-28 00:00:00+00:00,,,,38.71,29.13,8715.64
2019-05-27 00:00:00+00:00,,,,38.71,29.13,8756.32
2019-05-26 00:00:00+00:00,,,,37.85,25.62,8614.43
2019-05-25 00:00:00+00:00,,,,37.85,25.62,8025.41
2019-05-24 00:00:00+00:00,,,,37.85,25.62,7964.87
2019-05-23 00:00:00+00:00,,,,37.85,25.62,7851.51
2019-05-22 00:00:00+00:00,,,,37.85,25.62,7628.43
2019-05-21 00:00:00+00:00,,,,37.85,25.62,7904.87
2019-05-20 00:00:00+00:00,,,,37.85,25.62,7938.15
2019-05-19 00:00:00+00:00,,,,36.16,26.84,8148.48
2019-05-18 00:00:00+00:00,,,,36.16,26.84,7257.45
2019-05-17 00:00:00+00:00,,,,36.16,26.84,7355.26
2019-05-16 00:00:00+00:00,,,,36.16,26.84,7866.59
2019-05-15 00:00:00+00:00,,,,36.16,26.84,8169.87
2019-05-14 00:00:00+00:00,,,,36.16,26.84,7947.56
2019-05-13 00:00:00+00:00,,,,36.16,26.84,7790.71
2019-05-12 00:00:00+00:00,,,,36.16,25.25,6967.31
2019-05-11 00:00:00+00:00,,,,36.16,25.25,7076.22
2019-05-10 00:00:00+00:00,,,,36.16,25.25,6373.33
2019-05-09 00:00:00+00:00,,,,36.16,25.25,6209.18
2019-05-08 00:00:00+00:00,,,,36.16,25.25,5987.29
2019-05-07 00:00:00+00:00,,,,36.16,25.25,5846.34
2019-05-06 00:00:00+00:00,,,,36.16,25.25,5747.79
2019-05-05 00:00:00+00:00,,,,37.15,20.7,5775.62
2019-05-04 00:00:00+00:00,,,,37.15,20.7,5829.45
2019-05-03 00:00:00+00:00,,,,37.15,20.7,5772.69
2019-05-02 00:00:00+00:00,,,,37.15,20.7,5492.87
2019-05-01 00:00:00+00:00,,,,37.15,20.7,5383.2
2019-04-30 00:00:00+00:00,,,,37.15,20.7,5320.81
2019-04-29 00:00:00+00:00,,,,37.15,20.7,5238.14
2019-04-28 00:00:00+00:00,,,,38.08,23.23,5307.52
2019-04-27 00:00:00+00:00,,,,38.08,23.23,5295.69
2019-04-26 00:00:00+00:00,,,,38.08,23.23,5314.1
2019-04-25 00:00:00+00:00,,,,38.08,23.23,5219.9
2019-04-24 00:00:00+00:00,,,,38.08,23.23,5415.0
2019-04-23 00:00:00+00:00,,,,38.08,23.23,5493.31
2019-04-22 00:00:00+00:00,,,,38.08,23.23,5357.14
2019-04-21 00:00:00+00:00,,,,35.01,20.8,5256.14
2019-04-20 00:00:00+00:00,,,,35.01,20.8,5291.73
2019-04-19 00:00:00+00:00,,,,35.01,20.8,5258.68
2019-04-18 00:00:00+00:00,,,,35.01,20.8,5258.44
2019-04-17 00:00:00+00:00,,,,35.01,20.8,5202.82
2019-04-16 00:00:00+00:00,,,,35.01,20.8,5173.72
2019-04-15 00:00:00+00:00,,,,35.01,20.8,5024.95
2019-04-14 00:00:00+00:00,,,,37.76,21.68,5131.3
2019-04-13 00:00:00+00:00,,,,37.76,21.68,5045.22
2019-04-12 00:00:00+00:00,,,,37.76,21.68,5048.01
2019-04-11 00:00:00+00:00,,,,37.76,21.68,5017.37
2019-04-10 00:00:00+00:00,,,,37.76,21.68,5308.25
2019-04-09 00:00:00+00:00,,,,37.76,21.68,5150.0
2019-04-08 00:00:00+00:00,,,,37.76,21.68,5236.9
2019-04-07 00:00:00+00:00,,,,36.1,21.38,5170.27
2019-04-06 00:00:00+00:00,,,,36.1,21.38,5043.89
2019-04-05 00:00:00+00:00,,,,36.1,21.38,5004.95
2019-04-04 00:00:00+00:00,,,,36.1,21.38,4898.66
2019-04-03 00:00:00+00:00,,,,36.1,21.38,4932.6
2019-04-02 00:00:00+00:00,,,,36.1,21.38,4857.29
2019-04-01 00:00:00+00:00,,,,36.1,21.38,4144.56
2019-03-31 00:00:00+00:00,,,,33.77,18.58,4103.95
2019-03-30 00:00:00+00:00,,,,33.77,18.58,4106.97
2019-03-29 00:00:00+00:00,,,,33.77,18.58,4103.25
2019-03-28 00:00:00+00:00,,,,33.77,18.58,4027.81
2019-03-27 00:00:00+00:00,,,,33.77,18.58,4038.05
2019-03-26 00:00:00+00:00,,,,33.77,18.58,3948.55
2019-03-25 00:00:00+00:00,,,,33.77,18.58,3936.12
2019-03-24 00:00:00+00:00,,,,34.58,20.47,3992.18
2019-03-23 00:00:00+00:00,,,,34.58,20.47,4006.01
2019-03-22 00:00:00+00:00,,,,34.58,20.47,3986.93
2019-03-21 00:00:00+00:00,,,,34.58,20.47,3980.64
2019-03-20 00:00:00+00:00,,,,34.58,20.47,4043.04
2019-03-19 00:00:00+00:00,,,,34.58,20.47,4015.53
2019-03-18 00:00:00+00:00,,,,34.58,20.47,3987.81
2019-03-17 00:00:00+00:00,,,,35.27,17.31,3981.14
2019-03-16 00:00:00+00:00,,,,35.27,17.31,4005.98
2019-03-15 00:00:00+00:00,,,,35.27,17.31,3923.76
2019-03-14 00:00:00+00:00,,,,35.27,17.31,3877.12
2019-03-13 00:00:00+00:00,,,,35.27,17.31,3866.0
2019-03-12 00:00:00+00:00,,,,35.27,17.31,3882.73
2019-03-11 00:00:00+00:00,,,,35.27,17.31,3871.61
2019-03-10 00:00:00+00:00,,,,35.27,17.74,3916.82
2019-03-09 00:00:00+00:00,,,,35.27,17.74,3943.04
2019-03-08 00:00:00+00:00,,,,35.27,17.74,3864.89
2019-03-07 00:00:00+00:00,,,,35.27,17.74,3873.64
2019-03-06 00:00:00+00:00,,,,35.27,17.74,3861.84
2019-03-05 00:00:00+00:00,,,,35.27,17.74,3857.73
2019-03-04 00:00:00+00:00,,,,35.27,17.74,3715.3
2019-03-03 00:00:00+00:00,,,,35.27,17.63,3807.75
